7.92	-1000	-1000	524.17	0	0	8.3313	-976.63	-982.7	596.3	-0.017954	0.0033358	-0.13099
7.94	-1000	-1000	524.33	0	0	8.3344	-976.29	-983.05	595.65	-0.016918	0.001379	-0.12172
7.96	-1000	-1000	524.5	0	0	8.3344	-975.98	-983.01	595.15	-0.015888	-0.0020668	-0.11454
7.98	-1000	-1000	524.67	0	0	8.3313	-975.87	-983.57	594.17	-0.013252	-0.00057415	-0.10209
8	-1000	-1000	524.83	0	0	8.3344	-975.45	-984.28	593.05	-0.014232	0.0017353	-0.08856
8.02	-1000	-1000	525	0	0	8.3344	-975.32	-984.94	592.04	-0.01215	0.0032128	-0.07695
8.04	-1000	-1000	525.17	0	0	8.3313	-974.88	-985	591.23	-0.014567	-6.1847e-06	-0.06815
8.06	-1000	-1000	525.33	0	0	8.3344	-974.6	-985.13	590.1	-0.015575	-0.0020053	-0.055975
8.08	-1000	-1000	525.5	0	0	8.3344	-974.28	-985.39	588.77	-0.016625	-0.002913	-0.041998
8.1	-1000	-1000	525.67	0	0	8.3313	-974.02	-985.73	587.56	-0.016594	-0.0031823	-0.030052
8.12	-1000	-1000	525.83	0	0	8.3344	-973.69	-985.95	586.26	-0.01763	-0.0041394	-0.017536
8.14	-1000	-1000	526	0	0	8.3344	-973.53	-986.06	585.02	-0.016296	-0.0057052	-0.0063819
8.16	-1000	-1000	526.17	0	0	8.3313	-973.32	-986.22	583.77	-0.016068	-0.0067493	0.0044942
8.18	-1000	-1000	526.33	0	0	8.3344	-973.29	-986.77	582.18	-0.012504	-0.0051193	0.018907
8.2	-1000	-1000	526.5	0	0	8.3344	-973.08	-986.32	581.29	-0.014233	-0.010031	0.024231
8.22	-1000	-1000	526.67	0	0	8.3313	-972.91	-986.59	579.8	-0.014523	-0.0097	0.036437
8.24	-1000	-1000	526.83	0	0	8.3344	-972.9	-986.97	578.21	-0.011575	-0.0085045	0.04942
8.26	-1000	-1000	527	0	0	8.3344	-972.82	-987.13	576.78	-0.011502	-0.008853	0.059758
8.28	-1000	-1000	527.17	0	0	8.3313	-972.6	-987.03	575.6	-0.01415	-0.010845	0.066267
8.3	-1000	-1000	527.33	0	0	8.3344	-972.45	-987.24	574.36	-0.014627	-0.010003	0.073036
8.32	-1000	-1000	527.5	0	0	8.3344	-972.43	-987.5	572.84	-0.013326	-0.0072646	0.082995
8.34	-1000	-1000	527.67	0	0	8.3313	-972.11	-987.18	571.94	-0.016416	-0.012062	0.083639
8.36	-1000	-1000	527.83	0	0	8.3344	-972.08	-987.07	571.1	-0.015102	-0.013024	0.082303
8.38	-1000	-1000	528	0	0	8.3344	-972.11	-987.13	570.22	-0.012117	-0.010588	0.079934
8.4	-1000	-1000	528.17	0	0	8.3313	-972.18	-987.09	569.47	-0.0099822	-0.010264	0.070178
8.42	-1000	-1000	528.33	0	0	8.3344	-972.21	-986.72	569.29	-0.0092075	-0.013765	0.046948
8.44	-1000	-1000	528.5	0	0	8.3344	-972.2	-986.64	569.09	-0.0094309	-0.012448	0.035085
8.46	-1000	-1000	528.67	0	0	8.3313	-972.2	-986.76	569.01	-0.0099502	-0.010064	0.024165
8.48	-1000	-1000	528.83	0	0	8.3344	-972.19	-986.7	569.07	-0.010607	-0.0097544	0.012964
