7.74	-1000	-1000	522.67	0	0	8.3313	-1012.3	-1006.4	603.65	-0.042158	0.079831	-0.084107	0.0038435														
7.76	-1000	-1000	522.83	0	0	8.3344	-1012.1	-1007	603.22	0.042537	0.080231	-0.084507	-0.007533														
7.78	-1000	-1000	523	0	0	8.3344	-1011.3	-1011.2	602.52	-0.044459	0.080631	-0.084907	-0.089979														
7.8	-1000	-1000	523.17	0	0	8.3313	-1011.1	-1012.1	601.49	-0.045455	0.081031	-0.085307	-0.081254														
7.82	-1000	-1000	523.33	0	0	8.3344	-1011.8	-1009.3	600.89	-0.046451	0.081431	-0.085707	0.051179														
7.84	-1000	-1000	523.5	0	0	8.3344	-1011.3	-1009	600.44	-0.047447	0.081831	-0.086107	0.050632														
7.86	-1000	-1000	523.67	0	0	8.3313	-1011.2	-1009.1	599.71	0.039549	0.082231	-0.086507	0.050361														
7.88	-1000	-1000	523.83	0	0	8.3344	-1011.3	-1009.5	598.37	0.040545	0.082631	-0.086907	0.045321														
7.9	-1000	-1000	524	0	0	8.3344	-1011.4	-1009.4	597.64	0.041541	0.083031	-0.087307	0.049133														
7.92	-1000	-1000	524.17	0	0	8.3313	-1011.9	-1009.8	596.93	0.042537	0.083431	-0.087707	0.025359														
7.94	-1000	-1000	524.33	0	0	8.3344	-1012.2	-1009.9	596.33	0.043533	0.083831	-0.088107	0.014177														
7.96	-1000	-1000	524.5	0	0	8.3344	-1012.4	-1009.8	596.06	0.044529	0.084231	-0.088507	0.0079695														
7.98	-1000	-1000	524.67	0	0	8.3313	-1012.5	-1009.5	595.69	0.045525	0.020044	-0.088907	0.0063907														
8	-1000	-1000	524.83	0	0	8.3344	-1012.8	-1009.1	594.07	0.046521	-0.076091	-0.089307	0.010246														
8.02	-1000	-1000	525	0	0	8.3344	-1012.9	-1008.9	593.33	0.047517	-0.076491	-0.089707	0.0018719														
8.04	-1000	-1000	525.17	0	0	8.3313	-1013.1	-1008.6	592.14	0.048513	-0.076891	-0.090107	-0.0032552														
8.06	-1000	-1000	525.33	0	0	8.3344	-1013.2	-1008.3	591.31	0.049509	-0.077291	-0.090507	-0.0045403														
8.08	-1000	-1000	525.5	0	0	8.3344	-1013	-1011.2	590.28	0.050494	0.083109	-0.090907	-0.10772														
8.1	-1000	-1000	525.67	0	0	8.3313	-1013.1	-1011	589.4	0.051501	0.054802	-0.091307	-0.095165														
8.12	-1000	-1000	525.83	0	0	8.3344	-1013.4	-1010.3	588.64	0.052497	-0.077033	-0.091707	-0.078223														
8.14	-1000	-1000	526	0	0	8.3344	-1013.6	-1009.8	588.04	0.053493	-0.077433	-0.092107	-0.053138														
8.16	-1000	-1000	526.17	0	0	8.3313	-1014.1	-1009.4	587.42	0.054489	-0.077833	-0.092507	-0.04045														
8.18	-1000	-1000	526.33	0	0	8.3344	-1013.8	-1009.4	587.55	-0.032499	-0.078233	-0.092907	-0.02204														
8.2	-1000	-1000	526.5	0	0	8.3344	-1014.1	-1008.3	586.93	-0.033503	-0.078633	-0.093307	-0.0071073														
8.22	-1000	-1000	526.67	0	0	8.3313	-1014.9	-1003	586.36	0.053493	-0.079033	-0.093707	0.067574														
8.24	-1000	-1000	526.83	0	0	8.3344	-1015	-1002.1	585.18	0.054489	-0.079433	-0.094106	0.069332														
8.26	-1000	-1000	527	0	0	8.3344	-1014.3	-1005.5	584.47	0.055485	-0.079833	-0.093758	-0.014522														
8.28	-1000	-1000	527.17	0	0	8.3313	-1014	-1005	583.92	0.056479	-0.080233	-0.016367	-0.011801														
8.3	-1000	-1000	527.33	0	0	8.3344	-1014.1	-1000.6	583.29	-0.030515	-0.080633	-0.013722	0.091163														
8.32	-1000	-1000	527.5	0	0	8.3344	-1014	-999.62	583.03	-0.031511	-0.081033	-0.013322	0.092473														
8.34	-1000	-1000	527.67	0	0	8.3313	-1013.6	-999.27	582.78	-0.032507	-0.081433	-0.012922	0.10181														
8.36	-1000	-1000	527.83	0	0	8.3344	-1012.4	-1002.1	582.3	-0.033503	-0.081833	-0.012522	-0.020427														
8.38	-1000	-1000	528	0	0	8.3344	-1010.9	-1001.8	581.94	-0.034499	-0.082233	-0.012122	-0.02502														
8.4	-1000	-1000	528.17	0	0	8.3313	-1012.1	-997.16	581.3	-0.035495	-0.082633	-0.011722	0.096303														
8.42	-1000	-1000	528.33	0	0	8.3344	-1011.5	-996.83	581.07	-0.036491	-0.083033	-0.011322	0.07685														
8.44	-1000	-1000	528.5	0	0	8.3344	-1010.9	-996.04	580.93	-0.037487	-0.083433	-0.010922	0.062888														
8.46	-1000	-1000	528.67	0	0	8.3313	-1010.4	-996.2	580.49	-0.038483	-0.083833	-0.010522	0.040403														
8.48	-1000	-1000	528.83	0	0	8.3344	-1009.9	-996.63	579.83	-0.039479	-0.084233	-0.010122	0.024983														
8.5	-1000	-1000	529	0	0	8.3344	-1009	-995.61	580.02	-0.040475	-0.084633	-0.080823	0.016191														
8.52	-1000	-1000	529.17	0	0	8.3313	-1008.2	-996.05	579.44	-0.041471	-0.085033	-0.090746	0.013266														
8.54	-1000	-1000	529.33	0	0	8.3344	-1007.6	-996.17	578.23	-0.042467	-0.085433	-0.091225	-0.015015														
8.56	-1000	-1000	529.5	0	0	8.3344	-1006.9	-995.93	577.59	-0.043463	-0.085833	-0.091625	-0.030538														
8.58	-1000	-1000	529.67	0	0	8.3313	-1006.5	-996.21	577.12	-0.044459	0.073049	-0.092025	-0.036162														
8.6	-1000	-1000	529.83	0	0	8.3344	-1006	-996.9	576.49	-0.045455	0.074959	-0.092425	-0.034806														
8.62	-1000	-1000	530	0	0	8.3344	-1005.5	-997.34	575.73	-0.046451	0.075359	-0.092825	-0.026564														
8.64	-1000	-1000	530.17	0	0	8.3313	-1005.1	-997.5	574.91	-0.047402	0.075759	-0.093225	-0.019626														
8.66	-1000	-1000	530.33	0	0	8.3344	-1004.9	-998.11	573.81	-0.048442	0.076159	-0.093625	-0.017987														
